event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,description,veh_type,corridor,priority,police_station,closed_datetime,resolved_datetime,zone,junction,zone_known,junction_known,hour_of_day,day_of_week,month,is_weekend,is_public_holiday,corridor_rolling_7d,corridor_rolling_30d,zone_rolling_7d,zone_rolling_30d,h3_cell,police_station_rolling_30d,priority_target,closure_target,clearance_time_minutes
unplanned,13.0807291,77.5927724,"Bellary Road, NCC Urban Windsor, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",vehicle_breakdown,False,2024-01-03 23:12:23.862000+00:00,closed,yes,,heavy_vehicle,Bellary Road 2,High,Yelahanka,,,North Zone 1,Other_Junction,True,True,23,2,1,0,0,23,85,28,157,876016964ffffff,89,High,0,
unplanned,12.9640714,77.5829587,"PR Lane, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-01-04 00:01:16.576000+00:00,closed,yes,,bmtc_bus,Mysore Road,High,Halasuru Gate,,,Central Zone 2,TownhallJunction,True,True,0,3,1,0,0,39,159,55,284,87618925bffffff,69,High,0,
planned,13.056993,77.4742172,"NICE Road, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",construction,False,2024-01-04 00:34:35.255000+00:00,closed,yes,Dambar on road,Unknown_VehType,Non-corridor,Low,No Police Station,,,Zone_Unknown,Junction_Unknown,False,False,0,3,1,0,0,130,661,27,116,87601459bffffff,44,Low,0,
unplanned,12.9978812,77.5511379,"Padmabhushan Dr MC Modi Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",vehicle_breakdown,False,2024-01-04 00:48:55.041000+00:00,closed,yes,,heavy_vehicle,West of Chord Road,High,Malleshwaram,,,West Zone 1,Other_Junction,True,True,0,3,1,0,0,9,36,48,186,8760145b1ffffff,13,High,0,
unplanned,12.9807355,77.57596,"Seshadri Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-01-04 01:05:10.108000+00:00,closed,yes,Private bus off road due to puncture at anandaroa upperamp sir,Unknown_VehType,Non-corridor,Low,High ground,,,Central Zone 2,Other_Junction,True,True,1,3,1,0,0,129,662,55,285,8760145b5ffffff,33,Low,0,
unplanned,13.0003154,77.6764894,"MBT Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,2024-01-04 01:14:39.821000+00:00,closed,no,ಪಂಚರ್ ಆಗಿದೆ 10 ಮಿನಿಟ್ ಕ್ಲಿಯರ್ ಆಗುತತ್ತೆ sir,truck,ORR East 2,High,Banaswadi,2024-01-04 01:45:36.309032+00:00,,East Zone 2,Junction_Unknown,True,False,1,3,1,0,0,6,29,9,76,8761892e3ffffff,55,High,0,30.941467199999998
unplanned,12.9333094,77.4914091,"Sivana Palya Main Road, D Devaraj Arasu Layout, Nagadevanahalli, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,True,2024-01-04 01:39:19.728000+00:00,closed,yes,,private_bus,Non-corridor,Low,Kengeri,,,West Zone 1,Junction_Unknown,True,False,1,3,1,0,0,127,663,48,186,8760145a8ffffff,11,Low,1,
unplanned,13.056995,77.4770157,"NICE Road, Anchepalya, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2024-01-04 02:15:29.087000+00:00,closed,yes,No driver,heavy_vehicle,Non-corridor,Low,No Police Station,,,Zone_Unknown,Junction_Unknown,False,False,2,3,1,0,0,128,664,25,117,87601459bffffff,45,Low,0,
unplanned,13.0292598,77.5365019,"Dr Rajkumar Puniya Bhoomi Road, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-01-04 02:22:01.128000+00:00,closed,yes,Front tyre puncher traffic no problem,bmtc_bus,Tumkur Road,High,Yeshwanthpura,2024-01-04 03:50:29.953545+00:00,,West Zone 1,Other_Junction,True,True,2,3,1,0,0,18,83,49,186,876014595ffffff,52,High,0,88.48042575
unplanned,13.0250913,77.6413301,"MBT Road, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-01-04 02:49:25.168000+00:00,closed,yes,Due to tenqnical issue ( calch plate dammege),heavy_vehicle,ORR North 1,High,Banaswadi,,,North Zone 1,Other_Junction,True,True,2,3,1,0,0,3,50,27,158,8761892eaffffff,56,High,0,
unplanned,13.0410701,77.5455972,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",vehicle_breakdown,True,2024-01-04 03:09:58.188000+00:00,closed,yes,Off road,heavy_vehicle,ORR North 2,High,Jalahalli,,,North Zone 2,Junction_Unknown,True,False,3,3,1,0,0,4,41,33,186,876014590ffffff,46,High,1,
unplanned,13.026353,77.544093,"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-01-04 03:42:04.144000+00:00,closed,no,,ksrtc_bus,Tumkur Road,High,Yeshwanthpura,2024-01-04 04:11:03.299502+00:00,,West Zone 1,Junction_Unknown,True,False,3,3,1,0,0,19,84,50,187,876014595ffffff,53,High,0,28.985925033333334
unplanned,12.9638034,77.5885757,"3rd Cross Road, ETO Junction, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-01-04 04:04:20.144000+00:00,closed,yes,,private_bus,Mysore Road,High,Halasuru Gate,,,Central Zone 2,Other_Junction,True,True,4,3,1,0,0,40,160,54,284,87618925bffffff,70,High,0,
unplanned,12.9561567,77.6939233,"HAL Airport Road, Manjunatha Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",water_logging,False,2024-01-04 04:27:50.891000+00:00,closed,yes,,Unknown_VehType,Old Airport Road,High,HAL Old Airport,2024-01-20 06:56:12.058864+00:00,,East Zone 1,Junction_Unknown,True,False,4,3,1,0,0,1,9,29,102,87618920bffffff,46,High,0,10000.0
unplanned,12.9586094,77.5932265,"KH Road, Sri Jai Maruthi Eat Out Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-01-04 05:22:49.170000+00:00,closed,yes,Double gear problem,bmtc_bus,Non-corridor,Low,Halasuru Gate,2024-01-04 05:48:12.689585+00:00,,Central Zone 1,Other_Junction,True,True,5,3,1,0,0,127,663,26,123,87618925bffffff,70,Low,0,25.391993083333332
unplanned,12.9885033,77.7332003,"1st Main Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2024-01-04 05:28:48.591000+00:00,closed,yes,Off road at big bazar signal itpl main road towards hope farm,bmtc_bus,Non-corridor,Low,Mahadevapura,,,East Zone 1,Other_Junction,True,True,5,3,1,0,0,128,664,30,103,876189219ffffff,30,Low,0,
unplanned,12.9382361,77.7467911,"27th Cross Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",vehicle_breakdown,False,2024-01-04 05:33:53.967000+00:00,closed,yes,,private_car,Non-corridor,Low,Whitefield,,,East Zone 1,Junction_Unknown,True,False,5,3,1,0,0,129,665,31,104,87618920effffff,33,Low,0,
unplanned,12.8497833,77.5883033,"Bannerghatta Main Road, Royal Hermitage Layout, Weavers Colony, Bengaluru, Karnataka. Pin-560083 (India)",pot_holes,False,2024-01-04 05:53:19.509000+00:00,active,yes,,Unknown_VehType,Non-corridor,Low,Hulimavu,,,South Zone 1,Junction_Unknown,True,False,5,3,1,0,0,129,666,21,111,87618926bffffff,62,Low,0,
unplanned,12.9802583,77.5726617,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2024-01-04 05:55:52.346000+00:00,closed,yes,Engine problem sir,bmtc_bus,Non-corridor,Low,Upparpet,2024-01-04 08:27:57.978592+00:00,,Central Zone 2,Other_Junction,True,True,5,3,1,0,0,130,667,53,284,8760145b5ffffff,11,Low,0,152.09387653333334
unplanned,12.9527061,77.6050696,"Bannerghatta Main Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",vehicle_breakdown,True,2024-01-04 06:04:08.956000+00:00,closed,yes,Car break down,private_car,Hosur Road,High,Ashok Nagar,,,Central Zone 1,Other_Junction,True,True,6,3,1,0,0,18,99,27,124,87618925affffff,36,High,1,
unplanned,12.9816739,77.5869219,"Park House Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,2024-01-04 06:24:10.469000+00:00,closed,yes,407 vehicle off road due to starting problem near [LOCATION] 10 towards cid,Unknown_VehType,Non-corridor,Low,Cubbon Park,2024-02-06 01:42:52.378206+00:00,,Central Zone 2,Other_Junction,True,True,6,3,1,0,0,130,668,54,285,8760145b4ffffff,41,Low,0,10000.0
unplanned,12.9376447,77.5209226,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",accident,False,2024-01-04 06:36:56.294000+00:00,closed,yes,,Unknown_VehType,Mysore Road,High,Byatarayanapura,,,West Zone 1,Other_Junction,True,True,6,3,1,0,0,40,161,49,187,8760145a1ffffff,60,High,0,
unplanned,12.9613113,77.5614505,"Sirsi Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,2024-01-04 06:37:12.946000+00:00,closed,yes,Incoming BGS on flyover,private_bus,Mysore Road,High,Chamarajpet,2024-01-04 06:43:45.984272+00:00,,Central Zone 2,Other_Junction,True,True,6,3,1,0,0,41,162,55,286,8760145b5ffffff,35,High,0,6.5506378666666665
unplanned,12.9365859,77.5126741,"Bangalore University Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,2024-01-04 06:58:05.553000+00:00,closed,yes,Byattery problem vehicle stop,lcv,Mysore Road,High,Jnanabharathi,,,West Zone 1,Other_Junction,True,True,6,3,1,0,0,42,163,50,188,8760145a1ffffff,25,High,0,
unplanned,12.9380229,77.5105264,"Bangalore University Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,2024-01-04 07:19:40.468000+00:00,closed,yes,Bmtc bus not air cerculation,bmtc_bus,Mysore Road,High,Jnanabharathi,,,West Zone 1,Other_Junction,True,True,7,3,1,0,0,43,164,51,189,8760145aeffffff,26,High,0,
unplanned,13.045726,77.5069247,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",vehicle_breakdown,False,2024-01-04 10:57:37.320000+00:00,closed,yes,,ksrtc_bus,Tumkur Road,High,Chikkabanavara,,,North Zone 2,HesaraghattaJunction,True,True,10,3,1,0,0,19,84,31,186,87601459effffff,29,High,0,
unplanned,12.957165,77.6746067,"Old Airport Road, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",construction,True,2024-01-04 12:15:25.457000+00:00,closed,yes,ಎಸ್ ಡಿ ರೋಡ್ ಯಿಂದ ಬಸವನಗರ ಕಡೆಗೆ ಥಾರ್ ಹಾಕುತ್ತಿದ್ದಾರೆ ಸರ್ ಬಸವ ನಗರದವರೆಗೆ ವನ್ವೆ ಮಾಡಿರುತ್ತಾರೆ ಸರ್,Unknown_VehType,Old Airport Road,High,HAL Old Airport,2024-02-06 02:14:41.074521+00:00,,East Zone 2,Junction_Unknown,True,False,12,3,1,0,0,2,10,10,77,876189252ffffff,47,High,1,10000.0
unplanned,13.0266391,77.7214589,"MBT Road, Kodandaram, Medahalli, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,False,2024-01-04 18:17:56.882000+00:00,closed,yes,Lcv vehicle upset at [LOCATION] towards city due to tire bladt,lcv,Non-corridor,Low,K.R. Pura,2024-01-04 19:16:56.860548+00:00,,East Zone 2,Junction_Unknown,True,False,18,3,1,0,0,126,665,11,78,8761892f5ffffff,43,Low,0,58.999642466666664
unplanned,12.9761056,77.6263649,"Old Madras Road, Illpaythope, Bengaluru, Karnataka. Pin-560008 (India)",vehicle_breakdown,False,2024-01-04 18:44:57.364000+00:00,closed,yes,Vehicle parked sided  at road  .traffic movement no problem sir.,truck,Old Madras Road,High,Halasur,,,Central Zone 2,Other_Junction,True,True,18,3,1,0,0,12,44,54,285,8761892edffffff,18,High,0,
unplanned,12.9754498,77.5756935,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",others,False,2024-01-04 20:13:14.551000+00:00,closed,yes,ಡಿಪೋ ನಂಬರ್ 2 ಶಾಂತಿನಗರ BMTC ಬಸ್ ನಂಬರ್ [VEHICLE] ಬಸ್ಸಿನ ಕ್ಲಚ್ ಜಾಮ್ ಆಗಿರುವುದರಿಂದ ಬಸ್ move ಆಗುತ್ತಿರುವುದಿಲ್ಲ ಸರ್.,Unknown_VehType,Non-corridor,Low,Upparpet,2024-01-04 21:02:29.948734+00:00,,Central Zone 2,Other_Junction,True,True,20,3,1,0,0,125,665,55,284,8760145b5ffffff,12,Low,0,49.2566289
unplanned,12.9233342,77.6099015,"Thavarekere Main Road, Ramappa Layout, Tavarekere, Bengaluru, Karnataka. Pin-560029 (India)",vehicle_breakdown,False,2024-01-04 20:55:07.743000+00:00,closed,yes,ಮೋರಿ ಟು ತಾವರೆಕೆರೆ 16 th main,others,Non-corridor,Low,Mico Layout,2024-01-04 22:05:20.870314+00:00,,South Zone 2,Junction_Unknown,True,False,20,3,1,0,0,124,664,19,210,87618925cffffff,26,Low,0,70.21878856666667
planned,12.9694191,77.7005749,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2024-01-04 20:59:13.012000+00:00,closed,yes,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,Unknown_VehType,ORR East 2,High,HAL Old Airport,,,East Zone 1,Junction_Unknown,True,False,20,3,1,0,0,7,30,28,105,8761892e4ffffff,48,High,0,
unplanned,13.0080264,77.6922531,"MBT Road, KV Muniyappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,False,2024-01-04 21:03:51.641000+00:00,closed,yes,Vahical breakdown near govt hospital k r purma,private_bus,Non-corridor,Low,K.R. Pura,,,East Zone 2,Devasandra(k r puram),True,True,21,3,1,0,0,125,665,12,78,8761892e2ffffff,43,Low,0,
planned,12.9688074,77.5679985,"Binny Mill Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",public_event,True,2024-01-04 21:06:15.166000+00:00,closed,yes,"ವರಪ್ರಸಾದ ಆಂಜಿನೇಯ ಸ್ವಾಮಿ ಟೆಂಪಲ್ ಓಪನಿಂಗ್ ಸರ್, ರಾಯನ ರೋಡ್ jn  traffic slow moving sir..",Unknown_VehType,Non-corridor,Low,Chamarajpet,,,Central Zone 2,Other_Junction,True,True,21,3,1,0,0,126,666,55,285,8760145b5ffffff,36,Low,1,
unplanned,12.9344827,77.6296614,"Srinivagilu Main Road, Maharaja Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,2024-01-04 21:31:36.994000+00:00,closed,yes,,bmtc_bus,Non-corridor,Low,Adugodi,2024-01-04 22:05:05.675839+00:00,,South Zone 2,Other_Junction,True,True,21,3,1,0,0,127,666,19,211,876189251ffffff,24,Low,0,33.47803065
unplanned,13.0436448,77.5092261,"1st Cross Road, Vidya Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2024-01-04 21:44:28.375000+00:00,closed,yes,[LOCATION] station on flyover miltry goods vehicle off-road towards parle g toll vehicle traffic one side movement,heavy_vehicle,Tumkur Road,High,Peenya,2024-01-04 22:23:29.431229+00:00,,West Zone 1,HesaraghattaJunction,True,True,21,3,1,0,0,18,85,51,190,87601459effffff,29,High,0,39.017603816666664
unplanned,13.1337081,77.6668625,"Bagaluru Main Road, Balappa Circle, Bagalur, Bengaluru, Karnataka. Pin-562149 (India)",accident,False,2024-01-04 21:53:19.104000+00:00,closed,yes,"Chain accident at [LOCATION] cars , 4 bikes and one lorry... Only vehicle damage madam..",Unknown_VehType,Hennur Main Road,High,Chikkajala,,,Zone_Unknown,Junction_Unknown,False,False,21,3,1,0,0,3,14,26,116,87601692dffffff,21,High,0,
unplanned,12.8951843,77.5551185,"1st Main Road, Prashanthi Nagar Extension, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",vehicle_breakdown,False,2024-01-04 21:54:23.712000+00:00,closed,no,,bmtc_bus,Non-corridor,Low,K.S. Layout,2024-01-04 23:00:30.828042+00:00,,South Zone 1,Junction_Unknown,True,False,21,3,1,0,0,128,664,22,110,87618924bffffff,31,Low,0,66.1186007
unplanned,12.972025,77.6194239,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",pot_holes,False,2024-01-04 22:00:03.081000+00:00,closed,yes,Rm road junction,Unknown_VehType,Old Madras Road,High,Halasur,2024-03-09 08:32:56.078983+00:00,,Central Zone 1,Other_Junction,True,True,22,3,1,0,0,13,45,27,123,8761892edffffff,19,High,0,10000.0
unplanned,12.9961133,77.596,"Jayamahal Main Road, Joynagar, Jayamahal, Bengaluru, Karnataka. Pin-560006 (India)",others,False,2024-01-04 22:09:42.211000+00:00,closed,no,[PERSON] gate towards old udaya tv BWSS water LAGGING sir slow MOVEMENT TRAFFIC sir,Unknown_VehType,Non-corridor,Low,R.T. Nagar,2024-01-04 22:58:29.108294+00:00,,Central Zone 2,Other_Junction,True,True,22,3,1,0,0,129,665,53,284,8760145b6ffffff,19,Low,0,48.781621566666665
unplanned,13.0559543,77.4754176,"NICE Road, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2024-01-04 22:23:10.719000+00:00,closed,yes,,truck,Non-corridor,Low,No Police Station,,,Zone_Unknown,Junction_Unknown,False,False,22,3,1,0,0,128,666,27,117,87601459bffffff,45,Low,0,
unplanned,12.9738881,77.5420671,"Chord Road, CPWD Complex, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2024-01-04 22:26:50.656000+00:00,closed,yes,No traffic 10m clear agutte sir,heavy_vehicle,West of Chord Road,High,Vijayanagara,,,West Zone 2,Other_Junction,True,True,22,3,1,0,0,10,37,37,152,876014584ffffff,11,High,0,
unplanned,13.025155,77.5853733,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-01-04 22:27:07.705000+00:00,closed,yes,Break down,ksrtc_bus,Bellary Road 1,High,R.T. Nagar,,,North Zone 2,Junction_Unknown,True,False,22,3,1,0,0,20,112,27,182,8760145b2ffffff,20,High,0,
unplanned,13.0314589,77.6305982,"MBT Road, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-01-04 22:53:45.628000+00:00,closed,yes,This vehicle  uploaded on the main road toward k r Puram near hennur  junction. .,heavy_vehicle,ORR North 1,High,Hennuru,,,North Zone 1,Other_Junction,True,True,22,3,1,0,0,4,51,24,158,8761892ccffffff,56,High,0,
unplanned,13.0409505,77.5175086,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",vehicle_breakdown,False,2024-01-04 22:59:46.708000+00:00,closed,yes,,ksrtc_bus,Tumkur Road,High,Chikkabanavara,,,North Zone 2,JalahalliCross(SM Circle),True,True,22,3,1,0,0,19,85,28,183,876014591ffffff,29,High,0,
unplanned,13.0150042,77.5642704,"CV Raman Road, CNR Rao Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",vehicle_breakdown,False,2024-01-04 23:05:21.671000+00:00,closed,yes,Bus offroad due to axle cut,bmtc_bus,Tumkur Road,High,Sadashivanagar,,,West Zone 2,Other_Junction,True,True,23,3,1,0,0,20,86,38,152,8760145b3ffffff,49,High,0,
unplanned,13.01479,77.5637517,"CV Raman Road, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2024-01-04 23:06:47.031000+00:00,closed,yes,Off-road due to wheel axle cut,bmtc_bus,Tumkur Road,High,Yeshwanthpura,2024-01-05 00:31:14.187075+00:00,,West Zone 2,Other_Junction,True,True,23,3,1,0,0,21,87,39,153,8760145b3ffffff,54,High,0,84.45260125
unplanned,12.9591875,77.5037389,"Kengeri Main Road, Mallathahalli New Extension, Mallathahalli, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,2024-01-04 23:08:20.316000+00:00,closed,yes,Traffic no problem normal traffic sir,bmtc_bus,Non-corridor,Low,Jnanabharathi,,,West Zone 1,Other_Junction,True,True,23,3,1,0,0,127,664,52,190,8760145aeffffff,27,Low,0,
unplanned,12.9638691,77.5846174,"Silver Jubilee Park Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,True,2024-01-04 23:17:35.075000+00:00,closed,no,Starting prabalm break down aagide,bmtc_bus,Mysore Road,High,Halasuru Gate,2024-01-04 23:30:23.385896+00:00,,Central Zone 2,TownhallJunction,True,True,23,3,1,0,0,39,161,51,281,87618925bffffff,71,High,1,12.8051816
unplanned,12.9173007,77.5858636,"11th Main Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",vehicle_breakdown,False,2024-01-04 23:36:35.421000+00:00,closed,yes,Vichle break downa,bmtc_bus,Non-corridor,Low,Jayanagara,,,South Zone 1,Other_Junction,True,True,23,3,1,0,0,128,665,23,111,87618924affffff,12,Low,0,
unplanned,12.9646758,77.5681699,"Dr TCM Royan Road, Police Quarters, Bakshi Gardens, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",congestion,False,2024-01-04 23:57:32.762000+00:00,closed,no,Traffic jam,Unknown_VehType,Mysore Road,High,Chamarajpet,,,Central Zone 2,Other_Junction,True,True,23,3,1,0,0,38,162,51,282,8760145b5ffffff,37,High,0,
unplanned,12.9749058,77.565832,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-01-04 23:57:43.280000+00:00,closed,yes,Off-road due to starting problem yashwanthpura dipo number 08,bmtc_bus,Magadi Road,High,Magadi Road,2024-01-05 01:36:19.032758+00:00,,Central Zone 2,Other_Junction,True,True,23,3,1,0,0,9,41,52,283,8760145b5ffffff,26,High,0,98.5958793
unplanned,13.0965699,77.593264,"Doddaballapur Main Road, LBS Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-01-05 00:30:27.055000+00:00,closed,yes,"Good afternoon sir/madam , A BMTC electric bus off road near NES bus stop. Yelahanka towards [LOCATION] road sir.",bmtc_bus,Non-corridor,Low,Yelahanka,,,North Zone 2,YelhankaCircle,True,True,0,4,1,0,0,129,666,28,183,876016966ffffff,89,Low,0,
unplanned,13.0005187,77.7120899,"5th Main Road, Block 4 Brindavan Layout, Ayyappa Nagar, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,False,2024-01-05 00:51:26.074000+00:00,closed,yes,Madahalli bridge towards battarahalli near Sai orthopaedic hospital,heavy_vehicle,Non-corridor,Low,K.R. Pura,2024-01-05 02:51:33.350909+00:00,,East Zone 2,Junction_Unknown,True,False,0,4,1,0,0,130,667,13,78,8761892e6ffffff,43,Low,0,120.12128181666667
unplanned,13.0164922,77.5835925,"Geddalahalli Main Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)",vehicle_breakdown,False,2024-01-05 01:12:57.216000+00:00,closed,yes,Vehicle breakdown due to engine problem near [LOCATION] towards city,private_car,Bellary Road 1,High,Sadashivanagar,,,West Zone 2,MekhriCircle,True,True,1,4,1,0,0,20,113,37,153,8760145b2ffffff,50,High,0,
