event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,status,veh_type,corridor,priority,police_station,closed_datetime,resolved_datetime,zone,junction,zone_known,junction_known,hour_of_day,day_of_week,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,hour_bin,is_public_holiday,corridor_rolling_7d,corridor_rolling_30d,zone_rolling_7d,zone_rolling_30d,police_station_rolling_30d,police_station_rolling_7d,cause_x_corridor,cause_x_hour_bin,weekend_x_hour_bin,type_x_cause,h3_cell,events_within_1km,events_within_3km,events_within_5km,police_station_freq,h3_cell_freq,corridor_freq,desc_has_accident,desc_has_tree,desc_has_fire,desc_has_vip,desc_has_protest,priority_target,closure_target,clearance_time_minutes,clearance_time_log
planned,13.0493257,77.645601,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",construction,True,2024-01-10 19:40:46.980000+00:00,closed,Unknown_VehType,Non-corridor,Low,Hennuru,2024-01-15 03:38:24.338701+00:00,,East Zone 2,Junction_Unknown,True,False,19,2,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,evening_rush,0,134,663,22,80,65,12,construction_Non-corridor,construction_evening_rush,0_evening_rush,planned_construction,8761892c3ffffff,16,122,181,0.03660826032540676,0.007509386733416771,0.3851689612015019,0,0,0,0,0,Low,1,6237.622645016667,8.738514707033751
unplanned,13.1091483,77.60362,"Bellary Road, Embassy Business Hub, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-01-10 20:34:48.488000+00:00,closed,taxi,Bellary Road 2,High,Yelahanka,2024-01-10 21:49:48.244244+00:00,,North Zone 2,Junction_Unknown,True,False,20,2,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,late_night,0,17,87,30,174,95,19,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,876016966ffffff,27,143,198,0.052796001249609495,0.019681349578256794,0.052171196501093406,0,0,0,0,0,High,0,74.9959374,4.33067988359439
unplanned,13.1097617,77.6032733,"Bellary Road, Embassy Business Hub, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-01-10 20:41:29.576000+00:00,closed,heavy_vehicle,Bellary Road 2,High,Yelahanka,2024-01-10 21:49:42.113294+00:00,,North Zone 2,Junction_Unknown,True,False,20,2,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,late_night,0,18,88,31,175,96,20,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,876016966ffffff,29,143,198,0.05309181761399125,0.019987507807620236,0.05246720799500312,0,0,0,0,0,High,0,68.20895490000001,4.237130260320745
unplanned,13.0801789,77.5023143,"Hesaraghatta Main Road, Chikkabanavara, Bengaluru, Karnataka. Pin-560090 (India)",vehicle_breakdown,False,2024-01-10 21:50:36.158000+00:00,closed,bmtc_bus,Non-corridor,Low,Chikkabanavara,2024-01-10 22:05:05.891564+00:00,,Zone_Unknown,Junction_Unknown,False,False,21,2,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,late_night,0,132,664,21,107,27,3,vehicle_breakdown_Non-corridor,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,87601696dffffff,1,4,139,0.016516048613275165,0.0003116235587410408,0.38454347148644435,0,0,0,0,0,Low,0,14.4955594,2.740553492556428
unplanned,12.9966168,77.5848161,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,2024-01-10 23:14:08.607000+00:00,closed,others,Bellary Road 1,High,High ground,2024-01-10 23:54:13.878311+00:00,,Central Zone 2,Junction_Unknown,True,False,23,2,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,late_night,0,23,109,62,281,28,6,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,8760145b6ffffff,64,425,917,0.01804604853764779,0.019290603609209707,0.07654013690105788,0,0,0,0,0,High,0,40.08785518333333,3.715712583512349
unplanned,13.1258669,77.6114141,"Bengaluru Bellary Road, Uday Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",others,False,2024-01-10 23:50:10.043000+00:00,closed,Unknown_VehType,Bellary Road 2,High,Yelahanka,2024-01-12 20:30:45.948746+00:00,,North Zone 2,Other_Junction,True,True,23,2,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,late_night,0,18,89,33,175,96,20,others_Bellary Road 2,others_late_night,0_late_night,unplanned_others,876016975ffffff,31,76,164,0.05317164179104478,0.0024875621890547263,0.05254975124378109,0,0,0,0,0,High,0,2680.5984291,7.894168324480612
unplanned,12.9997059,77.5839711,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,2024-01-11 01:03:41.123000+00:00,closed,bmtc_bus,Bellary Road 1,High,Sadashivanagar,2024-01-11 02:09:33.101990+00:00,,West Zone 2,Junction_Unknown,True,False,1,3,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,night,0,24,109,31,147,48,16,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145b6ffffff,65,407,906,0.036369288156667706,0.019583462853590302,0.07677960833074293,0,0,0,0,0,High,0,65.8663165,4.202695350056382
unplanned,13.0422533,77.6418933,"Hennur Main Road, Kumar Prospera, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",others,False,2024-01-11 01:28:38.129000+00:00,closed,Unknown_VehType,Airport New South Road,High,Hennuru,2024-01-11 01:45:16.693276+00:00,,East Zone 2,Junction_Unknown,True,False,1,3,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,night,0,2,31,22,80,61,13,others_Airport New South Road,others_night,0_night,unplanned_others,8761892c1ffffff,29,133,199,0.036668738346799255,0.009011808576755749,0.013362336855189559,0,0,0,0,0,High,0,16.642737933333333,2.8703242501747765
unplanned,12.944295,77.603045,"New Mico Road, Mythreyi Naimisha, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",vehicle_breakdown,False,2024-01-11 05:46:39.709000+00:00,closed,bmtc_bus,Non-corridor,Low,Adugodi,2024-01-11 06:45:46.485395+00:00,,South Zone 2,Other_Junction,True,True,5,3,1,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,night,0,126,656,24,213,27,5,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,876189258ffffff,37,276,726,0.014874496436318562,0.012085528354508832,0.38363805392004957,0,0,0,0,0,Low,0,59.11293991666666,4.09622512479978
unplanned,12.9747902,77.5705334,"Dr TCM Royan Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",water_logging,False,2024-01-11 06:02:06.287000+00:00,closed,Unknown_VehType,Non-corridor,Low,Chamarajpet,2024-01-11 06:39:10.843188+00:00,,Central Zone 2,Other_Junction,True,True,6,3,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,morning_rush,0,125,657,60,278,27,6,water_logging_Non-corridor,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,8760145b5ffffff,82,476,930,0.019516728624535316,0.03593556381660471,0.38382899628252787,0,0,0,0,0,Low,0,37.07593646666667,3.6395824937950274
unplanned,12.9453,77.527915,"Magadi Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,2024-01-11 08:46:51.073000+00:00,closed,bmtc_bus,ORR West 1,High,Byatarayanapura,2024-01-11 09:04:03.000904+00:00,,West Zone 1,Other_Junction,True,True,8,3,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,morning_rush,0,8,31,41,197,55,8,vehicle_breakdown_ORR West 1,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,8760145a3ffffff,32,163,358,0.037461300309597524,0.009597523219814242,0.0173374613003096,0,0,0,0,0,High,0,17.198798399999998,2.901355569925181
unplanned,12.9764526,77.5990981,"Kasturba Road, Mahatma Gandhi Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-01-11 19:23:39.461000+00:00,closed,ksrtc_bus,Old Madras Road,High,Cubbon Park,2024-01-11 20:39:36.873769+00:00,,Central Zone 1,Other_Junction,True,True,19,3,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,evening_rush,0,12,48,23,127,38,5,vehicle_breakdown_Old Madras Road,vehicle_breakdown_evening_rush,0_evening_rush,unplanned_vehicle_breakdown,8760145b4ffffff,76,467,820,0.02257266542980829,0.045454545454545456,0.0287569573283859,0,0,0,0,0,High,0,75.95687948333332,4.343245258281404
unplanned,12.9279171,77.6211756,"Domlur Inner Ring Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",road_conditions,False,2024-01-11 19:26:00.095000+00:00,closed,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,2024-01-23 23:15:08.469154+00:00,,South Zone 2,Other_Junction,True,True,19,3,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,evening_rush,0,3,26,25,213,27,6,road_conditions_IRR(Thanisandra road),road_conditions_evening_rush,0_evening_rush,unplanned_road_conditions,87618925cffffff,101,238,459,0.015146831530139104,0.03987635239567233,0.014219474497681607,0,0,0,0,0,High,0,17509.139569233335,9.770535396078133
planned,13.0366434,77.5746848,"Dr Rajgopal Road, Amar Jyothi Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",construction,False,2024-01-11 23:03:46+00:00,closed,Unknown_VehType,Non-corridor,Low,Kodigehalli,2024-02-05 04:44:05.170948+00:00,,North Zone 2,Junction_Unknown,True,False,23,3,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,late_night,0,120,653,31,169,37,5,construction_Non-corridor,construction_late_night,0_late_night,planned_construction,8761892c9ffffff,3,283,597,0.025893958076448828,0.021886559802712702,0.3834771886559803,0,0,0,0,0,Low,0,34900.3195158,10.46027991595144
unplanned,12.9664358,77.6066593,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,True,2024-01-11 23:26:26.111000+00:00,closed,private_car,Mysore Road,High,Ashok Nagar,2024-01-12 00:19:36.640971+00:00,,Central Zone 1,Other_Junction,True,True,23,3,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,late_night,0,27,152,23,128,41,10,vehicle_breakdown_Mysore Road,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,87618925affffff,44,397,832,0.020326455189405606,0.016630736064059133,0.09208500153988297,0,0,0,0,0,High,1,53.17549951666667,3.9922287678075414
unplanned,12.9358469,77.6918667,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-01-11 23:55:36.036000+00:00,closed,others,ORR East 1,High,HAL Old Airport,2024-01-12 01:25:14.501908+00:00,,East Zone 1,Junction_Unknown,True,False,23,3,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,late_night,0,6,35,15,94,41,6,vehicle_breakdown_ORR East 1,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,876189209ffffff,19,76,168,0.034482758620689655,0.006157635467980296,0.026785714285714284,0,0,0,0,0,High,0,89.64109846666666,4.5069077356519065
unplanned,13.0435583,77.5906217,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",pot_holes,False,2024-01-12 01:28:29.653000+00:00,closed,Unknown_VehType,Bellary Road 1,High,Kodigehalli,2024-01-12 23:02:02.121214+00:00,,North Zone 1,Other_Junction,True,True,1,4,1,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,night,0,25,106,30,149,37,6,pot_holes_Bellary Road 1,pot_holes_night,0_night,unplanned_pot_holes,8761892c9ffffff,65,196,530,0.02616189596799015,0.0221606648199446,0.07694675284702986,0,0,0,0,0,High,0,1293.5411368999999,7.165911576902203
unplanned,12.967125,77.5873533,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-01-12 01:43:42.095000+00:00,closed,lcv,Mysore Road,High,Halasuru Gate,2024-01-12 02:33:42.372895+00:00,,Central Zone 2,Other_Junction,True,True,1,4,1,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,night,0,27,152,55,277,66,11,vehicle_breakdown_Mysore Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,87618925bffffff,134,518,844,0.04030769230769231,0.036,0.09230769230769231,0,0,0,0,0,High,0,50.004631583333335,3.931916443960338
unplanned,12.9735596,77.6988105,"Outer Ring Road, Kempalakkamma Layout, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2024-01-12 03:28:51.855000+00:00,closed,heavy_vehicle,ORR East 2,High,Mahadevapura,2024-01-12 03:58:01.466323+00:00,,East Zone 1,Junction_Unknown,True,False,3,4,1,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,night,0,6,30,16,95,32,5,vehicle_breakdown_ORR East 2,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8761892e4ffffff,43,98,267,0.016584766584766583,0.01382063882063882,0.01812039312039312,0,0,0,0,0,High,0,29.160188716666667,3.4065228003040873
unplanned,13.0042028,77.5838495,"Sri Ramana Maharshi Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2024-01-12 03:42:35.914000+00:00,closed,bmtc_bus,Bellary Road 1,High,Sadashivanagar,2024-01-12 04:43:02.885734+00:00,,West Zone 2,Junction_Unknown,True,False,3,4,1,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,night,0,27,107,31,142,47,17,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145b6ffffff,75,368,880,0.03683241252302026,0.020257826887661142,0.07734806629834254,0,0,0,0,0,High,0,60.449528900000004,4.118216169587214
unplanned,12.9767555,77.7544836,"Vijayanagar Road, The Grove, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2024-01-12 03:53:58.709000+00:00,closed,private_car,Non-corridor,Low,Whitefield,2024-01-12 04:39:23.743244+00:00,,East Zone 1,Junction_Unknown,True,False,3,4,1,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,night,0,111,649,18,97,25,4,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,87618921dffffff,15,39,95,0.019331083154341823,0.0033752684872660325,0.3820190242405646,0,0,0,0,0,Low,0,45.4172374,3.837670885934426
unplanned,13.0263399,77.6366103,"MBT Road, Vasthav Sneha Enclave, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-01-12 04:53:12.703000+00:00,closed,private_bus,ORR North 1,High,Banaswadi,2024-01-12 05:13:19.773943+00:00,,North Zone 1,Other_Junction,True,True,4,4,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,night,0,17,53,36,155,53,8,vehicle_breakdown_ORR North 1,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8761892eaffffff,21,129,289,0.029420778424762487,0.003371130861170702,0.03340484216978241,0,0,0,0,0,High,0,20.11784905,3.0501186094281008
unplanned,12.9681339,77.6062498,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,2024-01-12 04:55:38.100000+00:00,closed,lcv,Mysore Road,High,Ashok Nagar,2024-01-12 05:48:37.578775+00:00,,Central Zone 1,Other_Junction,True,True,4,4,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,night,0,29,153,24,127,41,10,vehicle_breakdown_Mysore Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,87618925affffff,37,405,826,0.020526960784313725,0.01685049019607843,0.09252450980392157,0,0,0,0,0,High,0,52.991312916666665,3.98882316170942
unplanned,12.9590877,77.57209,"Pampa Mahakavi Road, Appajappa Agrahara, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,2024-01-12 04:56:13.211000+00:00,closed,bmtc_bus,Non-corridor,Low,V.V.Puram (C.Pet),2024-01-12 06:12:30.853909+00:00,,Central Zone 2,Other_Junction,True,True,4,4,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,night,0,113,649,56,276,4,1,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145b5ffffff,32,428,851,0.0030627871362940277,0.03614088820826952,0.38192955589586525,0,0,0,0,0,Low,0,76.29404848333334,4.347616960175661
unplanned,13.0119756,77.5692386,"Sankey Road, Sri Maramma Temple Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",vehicle_breakdown,False,2024-01-12 05:22:54.082000+00:00,closed,bmtc_bus,Non-corridor,Low,Sadashivanagar,2024-01-12 06:07:49.802837+00:00,,West Zone 2,Other_Junction,True,True,5,4,1,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,night,0,115,652,33,144,49,19,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145b2ffffff,30,320,827,0.03730886850152905,0.0345565749235474,0.382262996941896,0,0,0,0,0,Low,0,44.92868061666666,3.82708977196531
unplanned,12.9802826,77.5568198,"80 Feet Ring Road, SSI Industrial Area, Block 5, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",tree_fall,False,2024-01-12 05:53:03.142000+00:00,closed,Unknown_VehType,Non-corridor,Low,Magadi Road,2024-01-20 07:21:08.250919+00:00,,West Zone 2,Other_Junction,True,True,5,4,1,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,night,0,115,651,34,145,26,7,tree_fall_Non-corridor,tree_fall_night,0_night,unplanned_tree_fall,8760145b1ffffff,37,304,898,0.021081576535288724,0.011304613504430187,0.38221814848762603,0,1,0,0,0,Low,0,11608.08514865,9.359543273021275
unplanned,12.9944216,77.6157007,"Coles Road, Ranka D Paradise, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",road_conditions,False,2024-01-12 08:27:19.611000+00:00,closed,Unknown_VehType,Non-corridor,Low,Pulikeshinagar(F.Town),2024-03-29 06:41:03.237405+00:00,,North Zone 1,Other_Junction,True,True,8,4,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,morning_rush,0,115,650,42,161,16,2,road_conditions_Non-corridor,road_conditions_morning_rush,0_morning_rush,unplanned_road_conditions,8761892e9ffffff,16,165,744,0.007924413288631514,0.013715330691862237,0.38220054861322766,0,0,0,0,0,Low,0,38078.83889102991,10.547440258093566
unplanned,13.049128,77.4958286,"Mumbai Bengaluru Highway, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2024-01-12 08:27:51.701000+00:00,closed,lcv,Non-corridor,Low,Peenya,2024-01-12 08:58:54.648139+00:00,,West Zone 1,Junction_Unknown,True,False,8,4,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,morning_rush,0,116,651,42,196,27,5,vehicle_breakdown_Non-corridor,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,876014598ffffff,33,124,201,0.019195612431444242,0.007617306520414382,0.38238878732480197,0,0,0,0,0,Low,0,31.049118983333337,3.467269694169302
unplanned,12.9637229,77.5961612,"Lal Bagh Road, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",tree_fall,False,2024-01-12 08:49:39.843000+00:00,closed,Unknown_VehType,Mysore Road,High,Halasuru Gate,2024-02-10 13:17:32.280504+00:00,,Central Zone 2,Other_Junction,True,True,8,4,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,morning_rush,0,29,154,55,278,65,12,tree_fall_Mysore Road,tree_fall_morning_rush,0_morning_rush,unplanned_tree_fall,87618925affffff,52,420,851,0.04020712762717027,0.017057569296375266,0.09229363387145903,0,0,0,0,0,High,0,38078.83889102991,10.547440258093566
unplanned,12.9276664,77.6209852,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",construction,False,2024-01-12 19:52:43.334000+00:00,closed,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,2024-01-23 23:15:06.056508+00:00,,South Zone 2,Other_Junction,True,True,19,4,1,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,evening_rush,0,4,27,25,211,28,6,construction_IRR(Thanisandra road),construction_evening_rush,0_evening_rush,unplanned_construction,87618925cffffff,104,238,466,0.015206812652068127,0.03953771289537713,0.014294403892944039,0,0,0,0,0,High,0,16042.378708466666,9.683051501910938
